user_id,product_name
1203,Cadeira Gamer
1203,Cooler
1203,Scanner
1203,Óculos VR
1203,Filtro de Linha
1203,Impressora
1203,Microfone
1204,Nobreak
1204,Echo Dot
1204,Mouse Sem Fio
1204,Teclado Mecânico
1204,Scanner
1205,Controle Xbox
1205,Microfone
1205,Webcam HD
1205,Teclado Bluetooth
1206,Placa de Vídeo
1206,Teclado Bluetooth
1206,Hub USB
1207,SSD 500GB
1207,Adaptador HDMI
1207,Filtro de Linha
1207,Mousepad Gamer
1208,Controle PS5
1208,Carregador
1208,Gamepad
1208,Memória RAM
1208,Lâmpada Inteligente
1208,Adaptador HDMI
1208,Cadeira Gamer
1208,Switch HDMI
1208,Carregador Veicular
1209,HD Externo
1209,Filtro de Linha
1209,Echo Dot
1209,Smartwatch
1209,Cadeira Gamer
1209,Adaptador HDMI
1210,"Monitor 24"""
1210,Roteador Wi-Fi
1210,Switch HDMI
1210,Smartwatch
1210,Scanner
1210,Teclado Bluetooth
1210,Fonte 500W
1210,Filtro de Linha
1211,Memória RAM
1211,Filtro de Linha
1211,Volante Gamer
1212,Notebook
1212,Suporte para Celular
1212,Roteador Wi-Fi
1212,Volante Gamer
1212,Lâmpada Inteligente
1212,Hub USB
1212,Adaptador HDMI
1213,Suporte para Celular
1213,HD Externo
1213,Switch HDMI
1214,Mouse Sem Fio
1214,HD Externo
1214,Case HD
1214,Notebook
1214,Teclado Mecânico
1214,Cabo USB-C
1214,Tablet
1214,Ring Light
1214,SSD 500GB
1215,Hub USB
1215,Pen Drive 64GB
1215,Microfone
1215,Lâmpada Inteligente
1215,Cooler
1215,Switch HDMI
1215,Memória RAM
1215,Teclado Mecânico
1215,Carregador
1215,HD Externo
1216,Mousepad Gamer
1216,Fonte 500W
1216,Carregador
1216,Nobreak
1216,Teclado Mecânico
1217,Notebook Stand
1217,Filtro de Linha
1217,Scanner
1217,Fire TV Stick
1217,Memória RAM
1217,Mousepad Gamer
1217,SSD 500GB
1218,Tablet
1218,Carregador Veicular
1218,"Monitor 24"""
1218,Adaptador HDMI
1218,Scanner
1218,Controle PS5
1218,Gamepad
1219,Cabo USB-C
1219,Filtro de Linha
1219,Lâmpada Inteligente
1219,Fone de Ouvido
1219,Smartwatch
1219,Power Bank
1219,Memória RAM
1219,Carregador
1219,Smartphone
1219,Tablet
1220,Tablet
1220,Webcam HD
1220,Impressora
1220,Gamepad
1220,Cooler
1220,"Monitor 24"""
1220,Smartphone
1221,Controle Xbox
1221,Scanner
1221,Suporte para Celular
1221,Webcam HD
1221,Ring Light
1221,Cabo Lightning
1221,Smartwatch
1221,Carregador Veicular
1221,Teclado Bluetooth
1221,Adaptador HDMI
1222,Power Bank
1222,Controle Xbox
1222,Fone de Ouvido
1222,Scanner
1223,Base Refrigerada
1223,Mouse Sem Fio
1223,Cooler
1224,Switch HDMI
1224,Power Bank
1224,Óculos VR
1224,Case HD
1224,SSD 500GB
1224,Gamepad
1224,"Monitor 24"""
1224,Controle Xbox
1224,Notebook
1225,Pen Drive 64GB
1225,Fonte 500W
1225,Base Refrigerada
1225,Volante Gamer
1225,Microfone
1225,Teclado Mecânico
1225,Scanner
1225,Cadeira Gamer
1226,Scanner
1226,Placa de Vídeo
1226,Power Bank
1226,Cabo USB-C
1226,Teclado Mecânico
1226,Controle PS5
1227,Controle Xbox
1227,Hub USB
1227,Smartwatch
1227,Mousepad Gamer
1227,Pen Drive 64GB
1227,Mouse Sem Fio
1227,Carregador Veicular
1228,Cabo USB-C
1228,Carregador Veicular
1228,Controle Bluetooth
1228,Adaptador HDMI
1229,Controle PS5
1229,Estabilizador
1229,HD Externo
1229,Caixa de Som
1229,Cadeira Gamer
1229,Mousepad Gamer
1229,Impressora
1229,Controle Bluetooth
1230,Memória RAM
1230,HD Externo
1230,Mousepad Gamer
1230,Estabilizador
1230,Mouse Sem Fio
1231,Case HD
1231,Fire TV Stick
1231,Base Refrigerada
1231,Mousepad Gamer
1231,Switch HDMI
1232,Nobreak
1232,Switch HDMI
1232,Estabilizador
1232,Case HD
1232,Fonte 500W
1232,Cooler
1232,Óculos VR
1232,Mousepad Gamer
1232,HD Externo
1232,Notebook Stand
1233,Echo Dot
1233,Notebook Stand
1233,Case HD
1233,Lâmpada Inteligente
1234,Placa de Vídeo
1234,Carregador
1234,Adaptador HDMI
1234,Carregador Veicular
1234,Mouse Sem Fio
1234,Lâmpada Inteligente
1234,Base Refrigerada
1235,Fone de Ouvido
1235,Carregador
1235,Microfone
1235,Gamepad
1235,Mouse Sem Fio
1235,Estabilizador
1235,Teclado Mecânico
1235,Fonte 500W
1235,Memória RAM
1235,Carregador Veicular
1236,Base Refrigerada
1236,Placa de Vídeo
1236,Teclado Bluetooth
1236,Fone de Ouvido
1236,Notebook Stand
1236,Switch HDMI
1236,Estabilizador
1236,Controle Bluetooth
1236,Cooler
1237,Carregador Veicular
1237,HD Externo
1237,Carregador
1237,Notebook Stand
1237,Cadeira Gamer
1237,Hub USB
1237,Teclado Mecânico
1237,Mousepad Gamer
1237,Suporte para Celular
1237,Fone de Ouvido
1238,Óculos VR
1238,Notebook Stand
1238,Controle Xbox
1238,Cabo USB-C
1238,Mousepad Gamer
1238,Fonte 500W
1239,Microfone
1239,Gamepad
1239,Ring Light
1239,SSD 500GB
1239,Hub USB
1240,Case HD
1240,Estabilizador
1240,Hub USB
1241,Hub USB
1241,Cadeira Gamer
1241,Teclado Bluetooth
1241,Nobreak
1242,Gamepad
1242,Impressora
1242,Controle PS5
1242,Filtro de Linha
1242,Memória RAM
1242,HD Externo
1242,Hub USB
1242,Teclado Mecânico
1242,Placa de Vídeo
1243,Adaptador HDMI
1243,Lâmpada Inteligente
1243,Estabilizador
1243,Volante Gamer
1243,Filtro de Linha
1244,Webcam HD
1244,Memória RAM
1244,Óculos VR
1244,Teclado Mecânico
1244,Lâmpada Inteligente
1244,Teclado Bluetooth
1244,Ring Light
1244,Estabilizador
1244,Hub USB
1245,Filtro de Linha
1245,Volante Gamer
1245,Controle Xbox
1245,Nobreak
1245,Cabo USB-C
1246,Estabilizador
1246,Filtro de Linha
1246,Scanner
1246,Carregador Veicular
1247,Notebook
1247,Microfone
1247,Lâmpada Inteligente
1247,Suporte para Celular
1247,Tablet
1247,Hub USB
1247,Fire TV Stick
1247,Controle Bluetooth
1248,Webcam HD
1248,HD Externo
1248,Mouse Sem Fio
1248,Gamepad
1248,Cadeira Gamer
1248,Carregador Veicular
1249,Filtro de Linha
1249,Hub USB
1249,Fonte 500W
1250,Memória RAM
1250,Ring Light
1250,HD Externo
1250,Pen Drive 64GB
1250,Suporte para Celular
1251,Controle PS5
1251,Notebook Stand
1251,Fone de Ouvido
1251,SSD 500GB
1251,Microfone
1252,Notebook Stand
1252,Fonte 500W
1252,Gamepad
1252,Mousepad Gamer
1252,Smartwatch
1252,Cabo Lightning
1253,Lâmpada Inteligente
1253,Echo Dot
1253,Controle Bluetooth
1253,Microfone
1253,Nobreak
1253,Switch HDMI
1254,Base Refrigerada
1254,Gamepad
1254,Ring Light
1254,Carregador Veicular
1254,Cabo USB-C
1254,SSD 500GB
1254,Pen Drive 64GB
1254,Controle Bluetooth
1254,Memória RAM
1254,Webcam HD
1255,Carregador
1255,Estabilizador
1255,Echo Dot
1255,Microfone
1255,Teclado Bluetooth
1255,Cadeira Gamer
1255,Cabo USB-C
1256,Gamepad
1256,Teclado Mecânico
1256,Mousepad Gamer
1256,Pen Drive 64GB
1257,Notebook Stand
1257,Carregador Veicular
1257,HD Externo
1257,Scanner
1257,Teclado Mecânico
1257,Smartwatch
1257,Mousepad Gamer
1258,Notebook
1258,SSD 500GB
1258,Carregador
1258,Power Bank
1258,Carregador Veicular
1258,Microfone
1258,Caixa de Som
1258,Ring Light
1259,Microfone
1259,Smartwatch
1259,Notebook
1259,Cooler
1260,Óculos VR
1260,Estabilizador
1260,Hub USB
1260,HD Externo
1261,Fone de Ouvido
1261,Gamepad
1261,Echo Dot
1261,Volante Gamer
1261,Webcam HD
1262,Notebook Stand
1262,Fonte 500W
1262,Smartphone
1262,Teclado Mecânico
1262,Notebook
1262,Impressora
1262,Tablet
1262,HD Externo
1262,Teclado Bluetooth
1262,Memória RAM
1263,"Monitor 24"""
1263,Gamepad
1263,Caixa de Som
1263,Lâmpada Inteligente
1263,Mousepad Gamer
1263,Carregador
1263,Controle PS5
1263,SSD 500GB
1263,Case HD
1264,Mouse Sem Fio
1264,"Monitor 24"""
1264,Fire TV Stick
1264,Memória RAM
1264,Cabo Lightning
1264,Notebook
1264,Case HD
1264,Carregador Veicular
1264,Switch HDMI
1264,Caixa de Som
1265,Gamepad
1265,Scanner
1265,Smartphone
1265,Fonte 500W
1265,Adaptador HDMI
1266,Switch HDMI
1266,SSD 500GB
1266,Suporte para Celular
1266,Filtro de Linha
1266,Óculos VR
1266,Teclado Mecânico
1267,Mouse Sem Fio
1267,Cabo USB-C
1267,Cabo Lightning
1267,Carregador Veicular
1267,Óculos VR
1267,Teclado Bluetooth
1267,Notebook
1267,Ring Light
1268,Fone de Ouvido
1268,Case HD
1268,Ring Light
1268,Microfone
1268,Impressora
1268,Notebook
1268,Adaptador HDMI
1268,Mouse Sem Fio
1268,Filtro de Linha
1268,Caixa de Som
1269,Placa de Vídeo
1269,Controle Xbox
1269,Mousepad Gamer
1269,Hub USB
1270,Fone de Ouvido
1270,Adaptador HDMI
1270,Cabo Lightning
1270,Hub USB
1270,Estabilizador
1271,Nobreak
1271,Base Refrigerada
1271,Volante Gamer
1271,Echo Dot
1271,Case HD
1272,Webcam HD
1272,Mouse Sem Fio
1272,Óculos VR
1272,Base Refrigerada
1272,Fone de Ouvido
1273,Controle Bluetooth
1273,Fone de Ouvido
1273,Mousepad Gamer
1273,Controle Xbox
1273,Cooler
1273,Lâmpada Inteligente
1273,Carregador Veicular
1274,Cabo Lightning
1274,Echo Dot
1274,Impressora
1274,Fone de Ouvido
1274,Estabilizador
1274,Controle Bluetooth
1274,Gamepad
1274,Adaptador HDMI
1274,Carregador
1275,Roteador Wi-Fi
1275,"Monitor 24"""
1275,Microfone
1275,Scanner
1275,Power Bank
1275,Notebook Stand
1275,Ring Light
1275,Hub USB
1276,Fire TV Stick
1276,Volante Gamer
1276,Microfone
1276,Cabo USB-C
1276,Roteador Wi-Fi
1277,Controle PS5
1277,Scanner
1277,Teclado Mecânico
1277,Memória RAM
1278,Cabo Lightning
1278,Gamepad
1278,Cooler
1278,Cadeira Gamer
1278,Teclado Mecânico
1279,Filtro de Linha
1279,Gamepad
1279,Lâmpada Inteligente
1279,Notebook Stand
1279,Memória RAM
1279,Scanner
1279,Pen Drive 64GB
1279,Óculos VR
1280,Notebook Stand
1280,Fone de Ouvido
1280,Controle PS5
1280,Adaptador HDMI
1280,Fonte 500W
1280,Scanner
1280,Roteador Wi-Fi
1280,Case HD
1281,Mouse Sem Fio
1281,Filtro de Linha
1281,Case HD
1282,Microfone
1282,Carregador Veicular
1282,Nobreak
1282,Pen Drive 64GB
1282,Notebook
1282,HD Externo
1282,Memória RAM
1282,Notebook Stand
1282,Fone de Ouvido
1283,Mouse Sem Fio
1283,Caixa de Som
1283,Estabilizador
1283,Microfone
1283,Ring Light
1284,Memória RAM
1284,HD Externo
1284,Nobreak
1285,Microfone
1285,Mousepad Gamer
1285,Notebook Stand
1285,Mouse Sem Fio
1285,Switch HDMI
1285,Webcam HD
1285,Cabo USB-C
1285,Controle Xbox
1285,Power Bank
1285,Cooler
1286,Caixa de Som
1286,"Monitor 24"""
1286,Notebook
1286,Suporte para Celular
1286,Fire TV Stick
1286,Cabo USB-C
1286,Ring Light
1287,Impressora
1287,Óculos VR
1287,Notebook Stand
1287,Tablet
1288,Volante Gamer
1288,Fire TV Stick
1288,Controle Bluetooth
1288,"Monitor 24"""
1288,Webcam HD
1288,Mouse Sem Fio
1288,Notebook Stand
1289,Óculos VR
1289,Notebook Stand
1289,Teclado Mecânico
1289,Nobreak
1289,Cooler
1290,Óculos VR
1290,Mouse Sem Fio
1290,Teclado Bluetooth
1290,Cabo Lightning
1290,Gamepad
1290,Lâmpada Inteligente
1290,Pen Drive 64GB
1290,Case HD
1291,Microfone
1291,Carregador Veicular
1291,Smartwatch
1291,"Monitor 24"""
1291,Controle Bluetooth
1292,Caixa de Som
1292,Fire TV Stick
1292,Notebook
1292,Microfone
1292,Teclado Bluetooth
1293,Base Refrigerada
1293,Teclado Bluetooth
1293,Webcam HD
1293,Fonte 500W
1293,Teclado Mecânico
1293,Mouse Sem Fio
1293,Lâmpada Inteligente
1293,Power Bank
1294,Cabo USB-C
1294,SSD 500GB
1294,Controle Xbox
1294,Switch HDMI
1294,Mouse Sem Fio
1294,Webcam HD
1294,Cooler
1294,Estabilizador
1294,Volante Gamer
1294,Notebook Stand
1295,Nobreak
1295,Cabo USB-C
1295,Adaptador HDMI
1295,Webcam HD
1295,Teclado Bluetooth
1295,Case HD
1295,Placa de Vídeo
1295,Suporte para Celular
1295,Óculos VR
1295,Scanner
1296,"Monitor 24"""
1296,Cabo USB-C
1296,HD Externo
1297,Pen Drive 64GB
1297,Mousepad Gamer
1297,Cooler
1297,Óculos VR
1297,Smartwatch
1297,Adaptador HDMI
1297,Cabo USB-C
1298,Teclado Mecânico
1298,Impressora
1298,Controle Bluetooth
1298,Case HD
1298,Teclado Bluetooth
1298,Roteador Wi-Fi
1298,Webcam HD
1299,Fonte 500W
1299,Cabo Lightning
1299,Teclado Mecânico
1299,Carregador Veicular
1299,Estabilizador
1299,Pen Drive 64GB
1299,Placa de Vídeo
1300,Pen Drive 64GB
1300,Filtro de Linha
1300,Fonte 500W
1300,Controle PS5
1300,Memória RAM
1301,Switch HDMI
1301,Fone de Ouvido
1301,Notebook
1301,Teclado Mecânico
1301,Controle Xbox
1301,Estabilizador
1301,Mousepad Gamer
1301,Impressora
1302,Switch HDMI
1302,SSD 500GB
1302,Fonte 500W
1302,Case HD
1302,Notebook
1302,Fire TV Stick
1303,Estabilizador
1303,Lâmpada Inteligente
1303,Echo Dot
1303,Caixa de Som
1303,Nobreak
1303,Power Bank
1303,Controle Xbox
1304,Mouse Sem Fio
1304,Volante Gamer
1304,Carregador
1304,Pen Drive 64GB
1304,Notebook Stand
1304,SSD 500GB
1304,Echo Dot
1304,Base Refrigerada
1304,Tablet
1304,Hub USB
1305,Cooler
1305,Óculos VR
1305,Controle PS5
1305,Adaptador HDMI
1305,Power Bank
1306,Mousepad Gamer
1306,Microfone
1306,Carregador Veicular
1306,Teclado Bluetooth
1306,Cadeira Gamer
1307,Caixa de Som
1307,Base Refrigerada
1307,"Monitor 24"""
1307,Roteador Wi-Fi
1307,Notebook Stand
1307,Mousepad Gamer
1307,HD Externo
1307,Cadeira Gamer
1308,Gamepad
1308,Ring Light
1308,Fonte 500W
1309,Caixa de Som
1309,Pen Drive 64GB
1309,Cooler
1309,Switch HDMI
1309,Controle PS5
1309,Controle Bluetooth
1309,Controle Xbox
1309,Fire TV Stick
1309,Carregador Veicular
1310,Fire TV Stick
1310,Lâmpada Inteligente
1310,Mousepad Gamer
1310,Notebook
1310,Teclado Mecânico
1310,Power Bank
1310,Carregador Veicular
1310,Base Refrigerada
1310,Caixa de Som
1310,Tablet
1311,Carregador
1311,Mousepad Gamer
1311,Gamepad
1311,Fire TV Stick
1311,Memória RAM
1311,Estabilizador
1311,Echo Dot
1311,Controle PS5
1312,Cadeira Gamer
1312,Scanner
1312,Webcam HD
1313,Controle PS5
1313,Microfone
1313,Power Bank
1313,Controle Xbox
1313,Fone de Ouvido
1313,Mousepad Gamer
1313,Carregador
1314,Microfone
1314,Teclado Bluetooth
1314,Gamepad
1314,Mouse Sem Fio
1314,Ring Light
1314,Carregador Veicular
1315,Mousepad Gamer
1315,Teclado Bluetooth
1315,Roteador Wi-Fi
1315,Fonte 500W
1315,Nobreak
1315,Óculos VR
1315,"Monitor 24"""
1315,Webcam HD
1315,Cadeira Gamer
1315,Power Bank
1316,Hub USB
1316,Teclado Bluetooth
1316,Microfone
1316,HD Externo
1316,Controle Bluetooth
1316,Memória RAM
1316,Carregador Veicular
1316,Power Bank
1317,Fone de Ouvido
1317,Webcam HD
1317,Óculos VR
1318,Echo Dot
1318,Cabo USB-C
1318,Base Refrigerada
1318,HD Externo
1318,Memória RAM
1318,Carregador Veicular
1318,Webcam HD
1318,Cooler
1319,Pen Drive 64GB
1319,Power Bank
1319,Fonte 500W
1319,Lâmpada Inteligente
1319,Placa de Vídeo
1319,Hub USB
1319,Carregador Veicular
1319,Filtro de Linha
1320,Óculos VR
1320,Switch HDMI
1320,Lâmpada Inteligente
1320,Echo Dot
1320,Notebook
1320,Microfone
1320,Hub USB
1320,"Monitor 24"""
1320,SSD 500GB
1320,Placa de Vídeo
1321,Controle PS5
1321,Volante Gamer
1321,Case HD
1321,Notebook
1321,Memória RAM
1321,Echo Dot
1321,Impressora
1322,Controle PS5
1322,Carregador
1322,Placa de Vídeo
1322,Echo Dot
1322,Pen Drive 64GB
1322,Cabo USB-C
1323,HD Externo
1323,Nobreak
1323,Caixa de Som
1323,Fone de Ouvido
1323,Switch HDMI
1323,"Monitor 24"""
1323,Controle Bluetooth
1323,Notebook
1323,Notebook Stand
1324,SSD 500GB
1324,HD Externo
1324,Mousepad Gamer
1324,Volante Gamer
1324,Tablet
1324,Controle PS5
1324,Carregador Veicular
1324,Fonte 500W
1325,Controle Xbox
1325,Controle PS5
1325,Carregador
1325,Óculos VR
1325,Webcam HD
1325,Cabo USB-C
1325,Tablet
1325,Teclado Bluetooth
1325,Cooler
1325,Echo Dot
1326,Cooler
1326,Suporte para Celular
1326,Base Refrigerada
1326,Cabo Lightning
1326,Hub USB
1326,Óculos VR
1326,Adaptador HDMI
1326,Estabilizador
1326,Impressora
1327,Controle Bluetooth
1327,Caixa de Som
1327,Roteador Wi-Fi
1327,Teclado Bluetooth
1327,Lâmpada Inteligente
1327,Smartwatch
1327,Volante Gamer
1327,Gamepad
1327,Tablet
1327,Fire TV Stick
1328,Echo Dot
1328,Adaptador HDMI
1328,Teclado Bluetooth
1328,Roteador Wi-Fi
1328,Gamepad
1328,"Monitor 24"""
1328,Switch HDMI
1328,Cabo Lightning
1329,Power Bank
1329,Adaptador HDMI
1329,HD Externo
1329,Gamepad
1329,Fone de Ouvido
1329,Óculos VR
1329,Teclado Mecânico
1329,Controle Xbox
1329,Notebook Stand
1330,Controle Xbox
1330,Echo Dot
1330,Tablet
1330,Controle Bluetooth
1330,Cabo Lightning
1330,Roteador Wi-Fi
1330,Teclado Bluetooth
1331,Webcam HD
1331,Cadeira Gamer
1331,Fonte 500W
1331,Placa de Vídeo
1331,Caixa de Som
1331,Volante Gamer
1331,Carregador
1332,Case HD
1332,Smartwatch
1332,Carregador
1332,Cadeira Gamer
1332,SSD 500GB
1332,Hub USB
1333,Cadeira Gamer
1333,Nobreak
1333,Webcam HD
1333,Smartphone
1333,Teclado Bluetooth
1333,Pen Drive 64GB
1333,SSD 500GB
1333,Estabilizador
1333,Echo Dot
1333,Case HD
1334,Mousepad Gamer
1334,Gamepad
1334,Cooler
1334,Controle Xbox
1334,Estabilizador
1334,Carregador
1335,Estabilizador
1335,Switch HDMI
1335,Smartwatch
1335,Cabo Lightning
1336,Suporte para Celular
1336,SSD 500GB
1336,Fone de Ouvido
1337,Fire TV Stick
1337,Suporte para Celular
1337,Gamepad
1337,Fone de Ouvido
1337,Smartphone
1337,Lâmpada Inteligente
1337,Switch HDMI
1337,Memória RAM
1337,Cadeira Gamer
1338,Gamepad
1338,Base Refrigerada
1338,Estabilizador
1338,Cabo Lightning
1338,Cabo USB-C
1338,Fire TV Stick
1338,Webcam HD
1338,Carregador Veicular
1339,Roteador Wi-Fi
1339,Controle Bluetooth
1339,"Monitor 24"""
1339,Hub USB
1339,Pen Drive 64GB
1339,Base Refrigerada
1339,Estabilizador
1339,Impressora
1339,Suporte para Celular
1339,Smartphone
1340,Gamepad
1340,Switch HDMI
1340,Nobreak
1340,Controle Bluetooth
1340,Suporte para Celular
1340,Fonte 500W
1340,Case HD
1340,Power Bank
1341,Carregador Veicular
1341,Cooler
1341,Teclado Mecânico
1341,Power Bank
1341,Filtro de Linha
1341,Cadeira Gamer
1341,Suporte para Celular
1341,Webcam HD
1341,Echo Dot
1342,Caixa de Som
1342,Smartphone
1342,Impressora
1342,Ring Light
1342,Mousepad Gamer
1342,Notebook Stand
1342,Roteador Wi-Fi
1342,Hub USB
1343,Placa de Vídeo
1343,Controle PS5
1343,Switch HDMI
1343,Smartphone
1343,Impressora
1343,Estabilizador
1343,Microfone
1344,Carregador
1344,Filtro de Linha
1344,"Monitor 24"""
1344,Base Refrigerada
1344,Lâmpada Inteligente
1344,Pen Drive 64GB
1345,Nobreak
1345,Carregador Veicular
1345,Óculos VR
1345,Lâmpada Inteligente
1345,Volante Gamer
1345,"Monitor 24"""
1345,Case HD
1345,Gamepad
1345,Microfone
1346,Smartwatch
1346,Webcam HD
1346,Echo Dot
1346,HD Externo
1346,Base Refrigerada
1346,Memória RAM
1347,SSD 500GB
1347,Volante Gamer
1347,Teclado Bluetooth
1347,Echo Dot
1347,Cabo Lightning
1347,Filtro de Linha
1347,Tablet
1347,Caixa de Som
1348,Cabo USB-C
1348,Notebook Stand
1348,Óculos VR
1348,Microfone
1349,Switch HDMI
1349,"Monitor 24"""
1349,Carregador
1349,Teclado Bluetooth
1350,Switch HDMI
1350,Cabo Lightning
1350,HD Externo
1350,Pen Drive 64GB
1350,Cooler
1350,Cabo USB-C
1351,"Monitor 24"""
1351,Nobreak
1351,Tablet
1351,Óculos VR
1351,Placa de Vídeo
1351,Fire TV Stick
1351,Teclado Mecânico
1351,Carregador Veicular
1351,Notebook Stand
1351,Carregador
1352,Webcam HD
1352,Carregador Veicular
1352,SSD 500GB
1352,Base Refrigerada
1352,Switch HDMI
1352,Carregador
1352,Teclado Bluetooth
1352,Óculos VR
1352,Lâmpada Inteligente
1352,Notebook
1353,Impressora
1353,Smartphone
1353,Tablet
1353,Placa de Vídeo
1353,Mouse Sem Fio
1353,Fone de Ouvido
1353,Scanner
1353,Adaptador HDMI
1353,Volante Gamer
1354,Mouse Sem Fio
1354,Echo Dot
1354,Fone de Ouvido
1355,SSD 500GB
1355,Suporte para Celular
1355,Webcam HD
1355,Estabilizador
1355,Óculos VR
1355,Mousepad Gamer
1355,Microfone
1356,Notebook Stand
1356,Ring Light
1356,Controle Xbox
1356,Teclado Mecânico
1356,Nobreak
1356,Filtro de Linha
1356,Cabo Lightning
1356,Webcam HD
1356,Adaptador HDMI
1357,Suporte para Celular
1357,Cabo Lightning
1357,Power Bank
1357,Cabo USB-C
1358,Controle PS5
1358,Smartwatch
1358,Smartphone
1358,Mousepad Gamer
1358,Notebook
1359,Base Refrigerada
1359,Nobreak
1359,Controle PS5
1359,Cabo Lightning
1359,Scanner
1359,Óculos VR
1359,Ring Light
1360,Caixa de Som
1360,Base Refrigerada
1360,Adaptador HDMI
1360,HD Externo
1360,Roteador Wi-Fi
1360,Controle Bluetooth
1361,Fone de Ouvido
1361,Filtro de Linha
1361,SSD 500GB
1361,Fonte 500W
1362,Caixa de Som
1362,Tablet
1362,Mouse Sem Fio
1363,Memória RAM
1363,Fone de Ouvido
1363,Notebook Stand
1363,Nobreak
1364,Caixa de Som
1364,Controle Xbox
1364,Fone de Ouvido
1365,Notebook Stand
1365,Smartwatch
1365,Cabo Lightning
1365,Tablet
1365,Carregador
1365,Webcam HD
1365,Carregador Veicular
1365,Gamepad
1365,Controle Xbox
1366,Switch HDMI
1366,Memória RAM
1366,Nobreak
1366,Cooler
1366,Caixa de Som
1366,Lâmpada Inteligente
1366,HD Externo
1366,Cabo USB-C
1367,SSD 500GB
1367,Lâmpada Inteligente
1367,Roteador Wi-Fi
1367,Carregador
1367,Teclado Bluetooth
1367,Placa de Vídeo
1368,Case HD
1368,Nobreak
1368,Scanner
1368,Teclado Bluetooth
1368,Fire TV Stick
1369,Adaptador HDMI
1369,Estabilizador
1369,Filtro de Linha
1370,Cabo USB-C
1370,Cooler
1370,Volante Gamer
1370,SSD 500GB
1370,Óculos VR
1370,HD Externo
1370,Lâmpada Inteligente
1370,Ring Light
1370,Suporte para Celular
1371,Caixa de Som
1371,Smartwatch
1371,Lâmpada Inteligente
1371,Óculos VR
1371,HD Externo
1371,Base Refrigerada
1371,Carregador
1371,Teclado Bluetooth
1371,SSD 500GB
1371,Case HD
1372,Ring Light
1372,Caixa de Som
1372,Impressora
1372,Tablet
1372,Hub USB
1373,Notebook Stand
1373,Microfone
1373,Teclado Mecânico
1373,Cabo Lightning
1374,Carregador
1374,Roteador Wi-Fi
1374,Ring Light
1374,Nobreak
1374,Memória RAM
1374,Volante Gamer
1375,Mouse Sem Fio
1375,Controle Bluetooth
1375,Mousepad Gamer
1376,Echo Dot
1376,Tablet
1376,Hub USB
1376,Lâmpada Inteligente
1376,Smartphone
1376,Controle Xbox
1377,Controle Xbox
1377,"Monitor 24"""
1377,Echo Dot
1377,Caixa de Som
1377,Volante Gamer
1377,Memória RAM
1378,Power Bank
1378,Caixa de Som
1378,Teclado Bluetooth
1378,Cooler
1378,Gamepad
1378,Ring Light
1379,Cabo Lightning
1379,Estabilizador
1379,Adaptador HDMI
1379,Lâmpada Inteligente
1379,Impressora
1379,Microfone
1379,Carregador Veicular
1379,Fire TV Stick
1379,Base Refrigerada
1379,Cadeira Gamer
1380,Mousepad Gamer
1380,Cooler
1380,Tablet
1380,Microfone
1380,Controle Xbox
1380,SSD 500GB
1380,Fone de Ouvido
1380,Switch HDMI
1380,Smartwatch
1380,HD Externo
1381,Impressora
1381,Teclado Bluetooth
1381,Placa de Vídeo
1382,Gamepad
1382,HD Externo
1382,Controle Bluetooth
1382,Hub USB
1382,Smartwatch
1382,Ring Light
1382,Switch HDMI
1382,Caixa de Som
1382,Fire TV Stick
1383,Impressora
1383,Fire TV Stick
1383,Controle PS5
1383,Estabilizador
1383,Controle Xbox
1383,Base Refrigerada
1383,Pen Drive 64GB
1383,Adaptador HDMI
1384,Webcam HD
1384,Controle PS5
1384,Cabo Lightning
1384,Fire TV Stick
1384,Suporte para Celular
1385,Cabo USB-C
1385,Fone de Ouvido
1385,Mouse Sem Fio
1386,Mousepad Gamer
1386,Smartphone
1386,SSD 500GB
1387,Case HD
1387,Smartwatch
1387,Mouse Sem Fio
1387,Óculos VR
1387,HD Externo
1388,Tablet
1388,Carregador Veicular
1388,Base Refrigerada
1389,Carregador
1389,Fonte 500W
1389,Case HD
1389,Filtro de Linha
1389,Controle Xbox
1389,Echo Dot
1389,Óculos VR
1389,Fire TV Stick
1390,Smartphone
1390,Cabo Lightning
1390,Teclado Bluetooth
1391,Smartphone
1391,Notebook
1391,Cabo USB-C
1391,Roteador Wi-Fi
1391,Cabo Lightning
1391,Gamepad
1391,Controle Xbox
1391,Carregador Veicular
1391,Scanner
1392,Cadeira Gamer
1392,Cabo USB-C
1392,HD Externo
1392,Caixa de Som
1392,Controle Bluetooth
1393,Adaptador HDMI
1393,Roteador Wi-Fi
1393,Power Bank
1393,Teclado Mecânico
1393,Microfone
1393,Controle PS5
1393,Base Refrigerada
1394,Volante Gamer
1394,Smartwatch
1394,Lâmpada Inteligente
1394,Nobreak
1394,Teclado Mecânico
1394,Estabilizador
1395,Teclado Mecânico
1395,Power Bank
1395,Ring Light
1396,Teclado Bluetooth
1396,Echo Dot
1396,Carregador
1396,Case HD
1396,Smartphone
1396,Pen Drive 64GB
1396,Teclado Mecânico
1396,Fire TV Stick
1396,Scanner
1397,Switch HDMI
1397,Cadeira Gamer
1397,Cabo USB-C
1397,Fone de Ouvido
1397,Smartwatch
1397,Tablet
1397,Mousepad Gamer
1397,Echo Dot
1398,Fone de Ouvido
1398,Mouse Sem Fio
